ID,Centro,Orden,Clase de orden,Aviso,Plan mant.prev.,Fecha entrada,Fe.inic.extrema,Fe.inicio real,Fe.fin extrema,Fin real (hora),Pto.tbjo.resp.,Grupo planif.,Ubicac.técnica,Equipo,Texto breve,Status sistema,TotalCostesPlan,Cst.tot.reales
,0954,7828385,M01,,65721,20/07/2014,04/08/2014,04/08/2014,04/08/2014,17:00:00,SMED00,010,ERM30037,,0954INT-ERM-MED ESTACION CHINAMECA,CTEC NOTI IMPR KKMP NLIQ PREC,8243.04,8766.64
,0954,7828395,M01,,66567,20/07/2014,15/08/2014,15/08/2014,15/08/2014,12:00:00,SSEG10,004,DVP-MI-177,,Celaje Terrestre Ramal Troy Pajaritos,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7828396,M01,,66569,20/07/2014,15/08/2014,15/08/2014,15/08/2014,11:00:00,SSEG10,004,DVP-MI-179,,Celaje Terrestre Ramal Temex-,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7828397,M01,,66571,20/07/2014,13/08/2014,13/08/2014,13/08/2014,08:00:00,SSEG10,004,DVP-MI-181,,Celaje Terrestre Ramal Agros. CSC,CERR NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7828398,M01,,66577,20/07/2014,15/08/2014,15/08/2014,15/08/2014,14:00:00,SSEG10,004,DVP-MI-193,,Celaje Terrestre Pajaritos-Cloro Teh.,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7828404,M01,,66521,20/07/2014,13/08/2014,13/08/2014,13/08/2014,09:00:00,SSEG10,004,DVP-MI-182,,Celaje Terrestre Ramal ERA,CERR NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7828409,M01,,66568,20/07/2014,15/08/2014,15/08/2014,15/08/2014,15:00:00,SSEG10,004,DVP-MI-178,,Celaje Terrestre Ramal Agros. Pajaritos,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7828471,M01,,70485,20/07/2014,06/08/2014,,06/08/2014,00:00:00,PQ_SGD10,004,DVC-MI-043,,0959PQ_SGD10 DVC 004.846 km COSOL-TEREFT,LIB. IMPR KKMP NLIQ PREC,4121.52,0
,0954,7828473,M01,,70211,20/07/2014,06/08/2014,,06/08/2014,00:00:00,PQ_SGD10,004,DVC-MI-037,,0959PQ_SGD10 DVC 000.250 km COSOL-COSOLE,LIB. IMPR KKMP NLIQ PREC,3091.14,0
,0954,7828611,M01,,83682,21/07/2014,06/08/2014,,06/08/2014,00:00:00,SMCD00,011,ESC-CH-COM-TC02,20170326,MANTTO. PSV-ESC-CH-172-2,ABIE DMNV KKMP PREC,4121.52,0
,0954,7828658,M01,,84204,21/07/2014,04/08/2014,04/08/2014,04/08/2014,11:00:00,PQ_COR00,006,DVC-MI-043-PC002,,0954 REVISION Y AJUSTE RECT TEMEX,CTEC NOTI IMPR KKMP NLIQ PREC,4121.52,4121.52
,0954,7828659,M01,,84204,21/07/2014,04/08/2014,04/08/2014,04/08/2014,15:00:00,PQ_COR00,006,DVC-MI-041-PC001,,0959 REVISION Y AJUSTE RECT  JALTIPAN,CTEC NOTI IMPR KKMP NLIQ PREC,4121.52,4121.52
,0954,7828685,M01,,,21/07/2014,21/07/2014,21/07/2014,21/07/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0001-TRM04,,PROTECCION CI. EN BARRENACION KM 150+338,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7828686,M01,,,21/07/2014,21/07/2014,21/07/2014,21/07/2014,15:00:00,SSEG10,004,ERM30036,,PROTECCION DE CONTRAINCENDIO EN DESMONTA,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7828694,M01,,,21/07/2014,21/07/2014,21/07/2014,25/07/2014,15:00:00,SMED00,010,DUC-ED-MIN-COM01,,Mantenimiento. prevnetivo. correctivo a,CERR NOTI IMPR MACO MOVM NLIQ PREC,22137.6,22399.4
,0954,7828697,M01,,,21/07/2014,21/07/2014,21/07/2014,24/07/2014,19:00:00,PQ_SGD20,004,DUC-TR-PQS-D0002-TRM01-TRD02,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,28850.64,31861.34
,0954,7828698,M01,,,21/07/2014,21/07/2014,21/07/2014,25/07/2014,18:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM05,,PROTECCION C.I. EN EXCAVACION MANUAL  Y/,CTEC NOTI IMPR KKMP NLIQ PREC,20607.6,22832.9
,0954,7828699,M01,,,21/07/2014,22/07/2014,22/07/2014,22/07/2014,18:00:00,PQ_SGD20,004,DUC-TR-PQS-D0004-TRM01-TED01,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,4121.52,4514.22
,0954,7828770,M01,,,23/07/2014,23/07/2014,23/07/2014,23/07/2014,17:00:00,STUB00,007,ERM30026,,MONTAJE Y EMBRIDADO DE LINEA DE DESFOGUE,CERR NOTI IMPR KKMP NLIQ PREC,16486.08,17533.28
,0954,7828771,M01,,,23/07/2014,23/07/2014,23/07/2014,24/07/2014,12:00:00,PQ_MED00,010,DUC-TR-PQS-D0010-TRM01,,CALIBRACION DE REGISTRADOR DE PRESION CO,CERR NOTI IMPR DMNV KKMP NLIQ PREC,8243.04,8243.04
,0954,7828800,M01,,,21/07/2014,21/07/2014,21/07/2014,31/07/2014,17:00:00,SMCD00,011,ESC-CH-EDF-ARVER,,ACTIVIDADES DE ORDEN Y LIMPIEZA EN AREAS,CERR NOTI IMPR KKMP NLIQ PREC,185468.4,197249.4
,0954,7828802,M01,,,22/07/2014,22/07/2014,22/07/2014,22/07/2014,15:00:00,SRES00,007,DUC-TR-GSD-D0092-TRM03-CRUCE,20180258,Mantto. PAE MESA DE BILLAR KM 137+320,CERR NOTI IMPR KKMP NLIQ PREC,16486.08,16486.08
,0954,7828803,M01,,,22/07/2014,22/07/2014,22/07/2014,22/07/2014,11:00:00,SRES00,004,DUC-TR-GSD-D0092-TRM03-VS447,,Insp. Segur.  a  VS. MDR Sarabia,CERR NOTI IMPR KKMP NLIQ PREC,4121.52,4121.52
,0954,7828805,M01,,,22/07/2014,22/07/2014,22/07/2014,25/07/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0019-TRM04-TRD02,,PROTECCION DE CONTRAINCENDIO EN TRABAJOS,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7828807,M01,,,22/07/2014,24/07/2014,24/07/2014,31/07/2014,17:00:00,SRES00,007,DUC-DI-GSD-REDMI-RAMAL,20181853,MANTENIMIENTO A ESTACION LA JAIBA.ORDEN,CERR NOTI IMPR KKMP NLIQ PREC,123645.6,128881.6
,0954,7828816,M01,10794017,,24/07/2014,25/07/2014,25/07/2014,25/07/2014,19:00:00,SAUT10,009,DUC-TR-GSD-D0001-TRM06-TED01,,AT´N USUARIO CORRIDA DE DIABLO GASODUCTO,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,9290.24
,0954,7828818,M01,,,25/07/2014,25/07/2014,25/07/2014,25/07/2014,17:00:00,STUB00,007,DUC-TR-GSD-D0014-TRM01-VS104,,ACTIVIDAD DE ORDEN Y LIMPIEZA EN V.S. CO,CERR NOTI IMPR KKMP NLIQ PREC,16486.08,17533.28
,0954,7828842,M01,10793818,,22/07/2014,13/08/2014,13/08/2014,13/08/2014,15:00:00,STUB00,007,DUC-TR-GSD-D0019-TRM05-TRD02,,"BARRENO DE 2""Ø TRD 24""Ø NUEVO TEAPA GSD",CTEC NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7828843,M01,10793819,,22/07/2014,30/07/2014,30/07/2014,30/07/2014,17:00:00,STUB00,007,DUC-TR-GSD-D0019-TRM05-TED01,,"BARRENO DE 2""Ø TED 24""Ø EST. 2 AGUA DULC",CERR NOTI IMPR KKMP NLIQ PREC,21637.98,22685.18
,0954,7828844,M01,,,23/07/2014,23/07/2014,23/07/2014,25/07/2014,20:00:00,PQ_SGD20,004,DUC-TR-PQS-D0007-TRM01,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR DMNV FCAP KKMP NLIQ PREC,32972.16,38208.16
,0954,7828872,M01,,,24/07/2014,25/07/2014,25/07/2014,25/07/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0001-TRM06,,"PROTECCION C.I. CORRIDA DE DIABLO DE 48""",CERR NOTI IMPR KKMP NLIQ PREC,16486.08,16486.08
,0954,7828920,M01,,,23/07/2014,23/07/2014,23/07/2014,23/07/2014,20:00:00,PQ_TUB00,007,DUC-TR-PQS-D0010-TRM01-VS572,,MANTENIMIENTO PREVENTIVO A INSTALACION V,CERR NOTI IMPR KKMP NLIQ PREC,1570.8,1570.8
,0954,7828982,M01,,,24/07/2014,24/07/2014,24/07/2014,24/07/2014,17:00:00,STUB00,007,DUC-DI-GSD-REDMI-TRONC,20178735,ORDEN Y LIMPIEZA,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,13149.96
,0954,7828983,M01,,,24/07/2014,24/07/2014,24/07/2014,25/07/2014,20:00:00,STUB10,007,DUC-TR-GSD-D0001-TRM06-TED01,,CORRIDA DE DIABLO. APERTURA Y CIERRE DE,CERR NOTI IMPR KKMP NLIQ PREC,24729.12,27478.02
,0954,7828986,M01,,,25/07/2014,25/07/2014,25/07/2014,25/07/2014,15:00:00,PQ_MED00,010,DUC-TR-PQS-D0002-TRM01-TED01,,CALIBRACION DE REGISTRADOR DE PRESION CO,CERR NOTI IMPR DMNV KKMP NLIQ PREC,6182.28,6182.28
,0954,7828987,M01,,,25/07/2014,25/07/2014,25/07/2014,25/07/2014,20:00:00,PQ_MED00,010,DUC-TR-PQS-D0001-TRM03,,VERIFICACION DE EMISION FUGITIVA EN LA T,CERR NOTI IMPR DMNV KKMP NLIQ PREC,20607.6,22571.1
,0954,7828998,M01,,,28/07/2014,21/07/2014,28/07/2014,31/07/2014,18:00:00,PQ_SGD20,004,DUC-TR-PQS-D0007-TRM01,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR KKMP NLIQ PREC,32972.16,36113.76
,0954,7828999,M01,,,28/07/2014,28/07/2014,28/07/2014,31/07/2014,18:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM05,,PROTECCION C.I. EN EXCAVACION MANUAL  Y/,CTEC NOTI IMPR KKMP NLIQ PREC,16486.08,18056.88
,0954,7829001,M01,,,27/07/2014,28/07/2014,28/07/2014,28/07/2014,11:00:00,SRES00,004,DUC-TR-GSD-D0092-TRM03-TRD02,,Mannto. Insp.Seg. TRD. Loma Larga Km.156,CERR NOTI IMPR KKMP NLIQ PREC,4121.52,4121.52
,0954,7829002,M01,,,27/07/2014,28/07/2014,28/07/2014,28/07/2014,15:00:00,SRES00,004,DUC-TR-GSD-D0092-TRM04-VS456,,Insp.Seg. V.S. MDR. Tehuantepec Km.219+1,CERR NOTI IMPR KKMP NLIQ PREC,4121.52,4121.52
,0954,7829005,M01,,,28/07/2014,28/07/2014,28/07/2014,28/07/2014,17:00:00,STUB00,007,DUC-TR-GSD-D0038-TRM01-CRUCE,20180172,"Mantto. CC. Coatza-Vhsa GN 20"" Km 6.46",CERR NOTI IMPR KKMP NLIQ PREC,20607.6,21916.6
,0954,7829006,M01,10794268,,28/07/2014,28/07/2014,28/07/2014,28/07/2014,12:00:00,SAUT10,009,DUC-TR-GSD-D0014-TRM02-TED01,,AT´N USUARIO CORRIDA DE DIABLO GASODUCTO,CERR NOTI IMPR DMNV FCAP KKMP NLIQ PREC,1030.38,1030.38
,0954,7829026,M01,,,28/07/2014,29/07/2014,29/07/2014,29/07/2014,16:00:00,STUB00,007,DUC-DI-GSD-REDMI-TRONC,20178737,VT  AGRONITROGENADOS PAJARITO KM.08+102,CERR NOTI IMPR KKMP NLIQ PREC,20607.6,21262.1
,0954,7829029,M01,,,29/07/2014,18/08/2014,,19/08/2014,00:00:00,SCIV00,008,DUC-TR-GLP-D0001-TRM03,,APOYO EN MANEJO Y TENDIDO DE TUBERIAS PA,LIB. IMPR DMNV KKMP NLIQ PREC,16486.08,0
,0954,7829032,M01,,,29/07/2014,30/07/2014,30/07/2014,30/07/2014,17:00:00,STUB00,007,DUC-DI-GSD-REDMI-TRONC,20178725,MANTTO. A VT RAMAL ERM AGUA DULCE KM2.74,CERR NOTI IMPR KKMP NLIQ PREC,15455.7,16764.7
,0954,7829061,M01,,,28/07/2014,28/07/2014,28/07/2014,28/07/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0014-TRM02-TED01,,"CORRIDA DE DIABLO EN GSD DE 30""ø SEGMENT",CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7829063,M01,,,28/07/2014,28/07/2014,28/07/2014,28/07/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0014-TRM02,,REPARACION DE GANCHO DE TAPA CHARNELA DE,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7829064,M01,,,28/07/2014,28/07/2014,28/07/2014,28/07/2014,15:00:00,SSEG10,004,ESC-CH-TUB-SEP,20185234,APOYO C.I. PARA MANTENIMIENTO A SEPARADO,CERR NOTI IMPR KKMP NLIQ PREC,4121.52,4121.52
,0954,7829072,M01,,,30/07/2014,30/07/2014,30/07/2014,30/07/2014,17:00:00,SMED00,010,ERM30016,,Ajuste a Registrador de flujo/presión. R,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8766.64
,0954,7829087,M01,,,29/07/2014,29/07/2014,29/07/2014,01/08/2014,19:00:00,PQ_TUB00,007,DUC-TR-PQS-D0002-TRM01-TRD02,,LEVANTAMIENTO DE DATOS,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,16486.08,18318.68
,0954,7829089,M01,,,29/07/2014,30/07/2014,30/07/2014,30/07/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0019-TRM05-TRD02,,APOYO C.I. EN SOLDADURA DE SOLDADURA DE,CERR NOTI IMPR DMNV KKMP NLIQ PREC,12364.56,12364.56
,0954,7829090,M01,,,29/07/2014,30/07/2014,29/07/2014,01/08/2014,15:00:00,SSEG10,004,ERM30016,,APOYO C.I. PARA MONTAR PATIN DE MEDICION,CERR NOTI IMPR DMNV KKMP NLIQ PREC,37093.68,38664.48
,0954,7829092,M01,,,30/07/2014,30/07/2014,30/07/2014,31/07/2014,07:00:00,PQ_MED00,010,DUC-TR-PQS-D0001-TRM02-TED01,,MOVIMIENTOS OPERATIVOS PARA EL PATEO Y R,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,12364.56,16946.06
,0954,7829093,M01,,,30/07/2014,31/07/2014,31/07/2014,31/07/2014,17:00:00,PQ_MED00,010,DUC-TR-PQS-D0001-TRM02-TRD02,,MOVIMIENTOS OPERATIVOS EN TRD MEDIAS AGU,CTEC NOTI IMPR KKMP NLIQ PREC,8243.04,8766.64
,0954,7829094,M01,,,30/07/2014,31/07/2014,31/07/2014,31/07/2014,18:00:00,PQ_SGD10,004,DUC-TR-PQS-D0001-TRM02-TRD02,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR DMNV FCAP KKMP NLIQ PREC,8243.04,9028.44
,0954,7829095,M01,,,30/07/2014,01/08/2014,01/08/2014,01/08/2014,15:00:00,SRES00,007,DUC-TR-GSD-D0092-TRM01-TED01,,Orden y Limpieza TED. JALTIPAN KM. 0+000,CERR NOTI IMPR KKMP NLIQ PREC,20607.6,20607.6
,0954,7829403,M01,,51076,27/07/2014,19/08/2014,,19/08/2014,00:00:00,SSEG10,004,DVC-MI-023,,Recorrido Celaje Terrestre D.D.V. 23,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7829404,M01,,51077,27/07/2014,19/08/2014,,19/08/2014,00:00:00,SSEG10,004,DVC-MI-030,,Recorrido Celaje Terrestre D.D.V. 30,LIB. IMPR KKMP NLIQ PREC,4121.52,0
,0954,7829405,M01,,51079,27/07/2014,08/08/2014,08/08/2014,08/08/2014,15:00:00,SSEG10,004,DVP-MI-173,,Recorrido Celaje Terrestre D.D.V. 252,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7829406,M01,,51081,27/07/2014,13/08/2014,13/08/2014,13/08/2014,15:00:00,SSEG10,004,DVP-MI-183,,Recorrido Celaje Terrestre Ramal Ref-ASF,CERR NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7829407,M01,,51082,27/07/2014,28/07/2014,24/07/2014,29/07/2014,15:00:00,SSEG10,004,DVC-MI-024,,Recorrido Celaje Terrestre D.D.V. 24,CERR NOTI IMPR KKMP NLIQ PREC,32972.16,32972.16
,0954,7829408,M01,,51234,27/07/2014,19/08/2014,,19/08/2014,00:00:00,SSEG10,004,DVC-MI-047,,Recorrido Celaje Terrestre D.D.V.47,ABIE DMNV KKMP PREC,4121.52,0
,0954,7829409,M01,,51239,27/07/2014,01/08/2014,,01/08/2014,00:00:00,SSEG10,004,DVC-MI-029,,Recorrido Celaje Terrestre D.D.V. 29,ABIE DMNV KKMP PREC,2060.76,0
,0954,7829410,M01,,51240,27/07/2014,14/08/2014,14/08/2014,14/08/2014,11:00:00,SSEG10,004,DVC-MI-034,,Recorrido Celaje Terrestre D.D.V. 34,CERR NOTI IMPR KKMP NLIQ PREC,4121.52,4121.52
,0954,7829529,M01,,55771,27/07/2014,22/08/2014,,22/08/2014,00:00:00,SSEG10,004,DVC-MI-180,,Recorrido C. T. DDV NVSO 002,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829602,M01,,58181,27/07/2014,29/08/2014,,29/08/2014,00:00:00,SRES00,007,DUC-TR-GSD-D0092-TRM03-VS447,,"Mantto. a  VS. MDR Sarabia TGN 12""",ABIE DMNV PREC,22404.81,0
,0954,7829603,M01,,58181,27/07/2014,15/08/2014,,15/08/2014,00:00:00,SRES00,004,DUC-TR-GSD-D0092-TRM03-VS447,,Insp. Segur.  a  VS. MDR Sarabia,LIB. IMPR KKMP NLIQ PREC,4121.52,0
,0954,7829604,M01,,58181,27/07/2014,08/08/2014,08/08/2014,08/08/2014,19:00:00,SAUT10B,009,ERM30037,,At Usuarios recorrido recolectar datos S,CTEC NOTI IMPR KKMP NLIQ PREC,4121.52,4645.12
,0954,7829620,M01,,59350,27/07/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVC-MI-047-PC019,,0954 REVISION Y AJUSTE RECT CARRIZAL,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829621,M01,,59350,27/07/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVP-MI-180-PC023,,0954 REVISION Y AJUSTE RECT FENOQUIMIA,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829622,M01,,59350,27/07/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVC-MI-034-PC018,,0954 REVISION Y AJUSTE RECT HOLIDAY,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829623,M01,,59350,27/07/2014,29/08/2014,,29/08/2014,00:00:00,SCOR00,006,DVP-MI-183-PC024,,0954 REVISION Y AJUSTE RECT MINSA,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829624,M01,,59064,27/07/2014,05/08/2014,05/08/2014,05/08/2014,15:00:00,SMED00,010,ERM30007,,954INTMED  IND. QUIMICAS DEL ISTMO,CTEC NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7829627,M01,,59137,27/07/2014,25/08/2014,,26/08/2014,00:00:00,SAUT10B,009,DUC-TR-GLP-D0001-TRM03-VS401,,954INTSCADALP V.S. LAS PALOMAS MIL008,ABIE DMNV KKMP NLIQ PREC,12879.75,0
,0954,7829635,M01,,59348,27/07/2014,27/08/2014,,27/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC004,,0954 REVISION Y AJUSTE RECT AGUACATE 1,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829636,M01,,59348,27/07/2014,27/08/2014,,27/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC014,,0954 REVISION Y AJUSTE RECT AGUACATE 2,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829637,M01,,59348,27/07/2014,27/08/2014,,27/08/2014,00:00:00,SCOR00,006,DVC-MI-030-PC017,,0954 REVISION Y AJUSTE RECT IXH PALOMAS,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829638,M01,,59348,27/07/2014,27/08/2014,,27/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC007,,0954 REVISION Y AJUSTE RECT PALOMAS,ABIE DMNV KKMP NLIQ PREC,1030.38,0
,0954,7829639,M01,,59348,27/07/2014,27/08/2014,,27/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC005,,0954 REVISION Y AJUSTE RECT VENADO 1,ABIE DMNV KKMP NLIQ PREC,1030.38,0
,0954,7829640,M01,,59348,27/07/2014,27/08/2014,,27/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC015,,0954 REVISION Y AJUSTE RECT VENADO 2,ABIE DMNV KKMP NLIQ PREC,1030.38,0
,0954,7829642,M01,,59027,27/07/2014,07/08/2014,,07/08/2014,00:00:00,SAUT10,009,DUC-TR-GSD-D0026-TRM01-TRD02,,954INTSCADAGNELEC-TED MI-023TRD NUDO TEA,LIB. IMPR FCAP KKMP NLIQ PREC,6182.28,0
,0954,7829643,M01,,59027,27/07/2014,07/08/2014,,07/08/2014,00:00:00,SAUT10,009,DUC-TR-GSD-D0026-TRM01-TRD02,,954INTSCADAGNINST-TED MI-023TRD NUDO TEA,LIB. IMPR KKMP NLIQ PREC,7212.66,0
,0954,7829650,M01,,59349,27/07/2014,28/08/2014,,28/08/2014,00:00:00,SCOR00,006,DVP-MI-173-PC022,,0954 REVISION Y AJUSTE RECT COCOS,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829651,M01,,59349,27/07/2014,28/08/2014,,28/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC006,,0954 REVISION Y AJUSTE NUDO TEAPA 1,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829652,M01,,59349,27/07/2014,28/08/2014,,28/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC010,,0954 REVISION Y AJUSTE NUDO TEAPA 2,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829653,M01,,59349,27/07/2014,28/08/2014,,28/08/2014,00:00:00,SCOR00,006,DVC-MI-029-PC016,,0954 REVISION Y AJUSTE NUDO PAJARITOS,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7829657,M01,,58990,27/07/2014,31/07/2014,31/07/2014,31/07/2014,15:00:00,SMED00,010,ERM30006,,954INTMED COL. Y HOSP. DE MINATITLAN,CERR NOTI IMPR DMNV KKMP NLIQ PREC,8243.04,8243.04
,0954,7829660,M01,,59024,27/07/2014,25/08/2014,,25/08/2014,00:00:00,SAUT10,009,DUC-TR-GSD-D0003-TRM01-TED01,,"954INTSCADAGN ELEC-TED MI-021PALOMAS 48""",ABIE DMNV KKMP NLIQ PREC,6182.28,0
,0954,7829661,M01,,59024,27/07/2014,25/08/2014,,25/08/2014,00:00:00,SAUT10,009,DUC-TR-GSD-D0003-TRM01-TED01,,954INTSCADAGNINST-TED MI-021PALOMAS,ABIE DMNV KKMP NLIQ PREC,6182.28,0
,0954,7829666,M01,,59018,27/07/2014,15/08/2014,,18/08/2014,00:00:00,SMED00,010,ERM30039,,954INTMED  INYEC (CAMPO LA VENTA) MI-014,ABIE DMNV KKMP NLIQ PREC,25759.5,0
,0954,7829733,M01,,65732,27/07/2014,19/08/2014,,19/08/2014,00:00:00,SMED10,010,DUC-DI-GSD-REDMI-RAMAL,20182520,0954INT-MED EASTMAN CHEMICAL,ABIE DMNV KKMP PREC,1030.38,0
,0954,7829746,M01,,66574,27/07/2014,15/08/2014,15/08/2014,15/08/2014,09:00:00,SSEG10,004,DVP-MI-189,,Celaje Terrestre Campo Agua dulce,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7830053,M01,,83683,28/07/2014,13/08/2014,,13/08/2014,00:00:00,SMCD00,011,ESC-CH-COM-TC01,20170587,MANTTO. PSV-ESC-CH-106-1,ABIE DMNV KKMP PREC,4121.52,0
,0954,7830080,M01,,,28/07/2014,28/07/2014,28/07/2014,31/07/2014,18:00:00,PQ_SGD20,004,DUC-TR-PQS-D0002-TRM01-TRD02,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR KKMP NLIQ PREC,16486.08,18056.88
,0954,7830086,M01,,,28/07/2014,28/07/2014,28/07/2014,29/07/2014,22:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM05,,PROTECCION C.I. EN EXCAVACION CON HERRAM,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,16486.08,19627.68
,0954,7830091,M01,,,29/07/2014,29/07/2014,29/07/2014,29/07/2014,15:00:00,SMED00,010,ERM30030,,Ajuste a Controlador de Válvula regulado,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7830096,M01,,,30/07/2014,30/07/2014,30/07/2014,30/07/2014,21:00:00,PQ_TUB00,007,DUC-TR-PQS-D0001-TRM02-TED01,,CORRIDA DE DIABLOS INSTRUMENTADO MFL EN,CTEC NOTI IMPR KKMP NLIQ PREC,12364.56,14720.76
,0954,7830098,M01,,,30/07/2014,30/07/2014,30/07/2014,30/07/2014,19:00:00,PQ_SGD10,004,DUC-TR-PQS-D0001-TRM02-TED01,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR DMNV FCAP KKMP NLIQ PREC,8243.04,9290.24
,0954,7830099,M01,,,30/07/2014,31/07/2014,31/07/2014,31/07/2014,19:00:00,PQ_TUB00,007,DUC-TR-PQS-D0001-TRM02-TRD02,,CORRIDA DE DIABLOS INSTRUMENTADO MFL EN,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,12364.56,13935.36
,0954,7830115,M01,10794353,,29/07/2014,11/08/2014,,15/08/2014,00:00:00,STUB00,007,ERM30020,,MANTENIMIENTO PREVENTIVO ESTACION Y REGU,LIB. IMPR DMNV KKMP NLIQ PREC,98916.48,0
,0954,7830117,M01,,,29/07/2014,04/08/2014,,07/08/2014,00:00:00,SCOR00,006,DUC-ED-MIN-COM02,,REHABILITACION DEL SISTEMA DE ALUMBRADO,LIB. IMPR KKMP NLIQ PREC,32972.16,0
,0954,7830118,M01,,,30/07/2014,30/07/2014,30/07/2014,30/07/2014,15:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM05-TED01,,"DESFOGUE  DE LA TED 24"" AGUA DULCE",CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7830135,M01,,,03/08/2014,04/08/2014,04/08/2014,08/08/2014,15:00:00,SMED00,010,DUC-ED-MIN-COM01,,antenimiento. preventivo. correctivo a,CTEC NOTI IMPR KKMP NLIQ PREC,41215.2,42786
,0954,7830175,M01,,,31/07/2014,31/07/2014,30/07/2014,01/08/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0019-TRM04-TRD02,,APOYO PROTECCION C.I. PARA CORTE EN FRIO,CERR NOTI IMPR DMNV KKMP NLIQ PREC,24729.12,24729.12
,0954,7830185,M01,10794529,,31/07/2014,31/07/2014,31/07/2014,31/07/2014,17:00:00,SAUT10,009,ERM30016,,AT´N USUARIO TRABAJOS DE REVISIÓN PLACA,CERR NOTI IMPR DMNV KKMP NLIQ PREC,6182.28,6705.88
